user_id,purchase_timestamp,purchase_amount
39184,1691763960299706,4.216
54338,1691761443169537,14.651
35686,1691721126314992,9.3575
35686,1691747835280228,9.3575
16717,1691765696248315,17.199
73556,1691787352628802,6.8715
17766,1691712873143877,11.209
19769,1691771265722195,12.103
55329,1691759387440367,6.3625
64993,1691785484411657,15.925
51334,1691771817854335,14.651
57928,1691744390604975,12.834
69154,1691772042259079,9.680499999999999
69154,1691783804538850,9.680499999999999
65053,1691745308028638,5.301
36458,1691726183643806,12.222000000000001
57457,1691780767607558,7.3395
63022,1691781697802754,21.3265
53322,1691762749412428,23.58
39534,1691756331374815,22.7375
54369,1691773153314528,7.3395
72396,1691768894721208,7.997
30463,1691754828700234,15.288
17766,1691786274986949,11.751499999999998
28581,1691776357013646,32.989000000000004
55070,1691780138686976,38.209500000000006
37262,1691761844935611,95.98799999999999
71377,1691795162315815,107.9865
4263,1691794933916857,67.99149999999999
4263,1691769820435643,91.98849999999999
37853,1690860464119151,2.365
29404,1690867133234266,7.524
5772,1690848283747334,8.100499999999998
40649,1690863802657182,1.8275
41267,1690933689428777,1.843
40649,1690863777307065,3.444
17766,1690850741684038,2.5075000000000003
38816,1690872712300797,3.5640000000000005
36458,1690931813293547,4.356
33625,1690913748373564,5.3340000000000005
30463,1690911756264676,7.619999999999999
17766,1690850770773039,5.5440000000000005
17766,1690850794813040,7.199999999999999
17766,1690919201351013,7.524
10776,1690909402599851,10.6785
37695,1690923607008218,1.3230000000000002
41804,1690929968554474,0.935
40649,1690930311553138,2.2575
41267,1690933860898179,2.134
17766,1690919242459342,1.843
33405,1690907103062274,2.037
17766,1690919280279921,3.3925
17766,1690919307111795,3.762
36398,1690897418916986,9.144
20198,1690921128616499,13.729500000000002
39667,1690927617299709,8.644499999999999
41341,1690921365972922,8.397
38851,1690884522183873,8.5725
828,1690890474696417,13.981000000000002
22089,1690903389267864,14.6165
31265,1690893760080197,10.8035
22378,1690890889097244,13.981000000000002
36458,1690889657793085,16.524
19769,1690854513365789,27.984000000000005
8439,1690903537068856,91.98849999999999
40609,1690878930887494,95.98799999999999
11941,1690861987218225,91.98849999999999
11762,1690930923259079,13.608
1014,1690880694717084,11.5815
36458,1690932066806187,12.6
21504,1690906676648330,119.98799999999999
33469,1690868537255312,2.425
33469,1690877580777634,2.425
31265,1690923821106485,2.9094999999999995
17045,1690910985958465,3.0359999999999996
12360,1690885814569810,1.87
35800,1690877741022477,2.037
41074,1690880593373053,2.9094999999999995
20002,1690920525245302,35.988
41780,1690923906227103,31.4895
31265,1690924026758738,10.267999999999999
27373,1690913946163787,3.4105
36546,1690875117288249,42.4915
25006,1690924801605022,42.4915
44571,1691029691992744,2.2470000000000003
41783,1691092874367874,2.0425
42623,1691078486364342,2.4724999999999997
42749,1691097327725720,2.619
42557,1691051628927702,2.568
43264,1691092729471417,4.105499999999999
12360,1691052334626670,4.293
18691,1691106867529077,4.3
27373,1691094747718547,5.795999999999999
30463,1691096137213340,4.596
25753,1691073681164707,10.139999999999999
25790,1691063503714026,16.4025
17766,1691107123285715,11.591999999999999
36458,1691069677646777,2.425
11147,1691033613329696,2.365
11762,1691070644827272,2.5075000000000003
36458,1691069781665935,5.292000000000001
37618,1691054291056685,8.8205
41102,1691052890021493,8.0535
43352,1691078915652558,10.3545
42989,1691045158808238,9.203999999999999
29404,1691067779217461,4.896
9208,1691043261018915,6.825
9208,1691043301134916,7.475
25866,1691082217500045,5.4315
45244,1691030302509116,4.284
48223,1691081247345487,5.292000000000001
25866,1691086127538220,15.347999999999999
30938,1691096208679887,15.347999999999999
42810,1691071145041418,10.507
42810,1691072805842476,14.931000000000001
25753,1691073723940250,8.296
38851,1691102546203306,10.8715
22220,1691094810547874,13.429499999999999
49113,1691107199611819,48.649499999999996
46735,1691100711867761,75.9905
37336,1691023704939453,75.9905
23937,1691103464883623,87.989
37618,1691087263762749,10.8715
16717,1691059579274982,14.708499999999997
25790,1691060136541382,13.429499999999999
40649,1691036105679380,1.8275
30463,1691096744764280,6.7095
17766,1691027006924779,8.316
21504,1691077151958021,94.9905
25006,1691106476780840,104.98949999999999
15243,1691061560703129,2.2424999999999997
8985,1691045455131626,37.4875
44312,1691075208086295,10.8715
42810,1691073576227387,7.4655000000000005
1508,1691089211676226,16.788
27221,1691089141769911,16.489
17766,1691107146182561,12.8605
3646,1691049596446545,34.488499999999995
37262,1691073783871185,52.48950000000001
20002,1691089106983588,56.9905
2286,1691024478985691,57.488499999999995
21504,1691039964223205,54.989000000000004
30463,1691526235649314,11.706999999999999
54882,1691503954754117,14.003000000000002
54303,1691504465633484,8.988000000000001
16546,1691519033356992,15.276
8730,1691524719802556,9.671
26972,1691514511190387,15.276
30283,1691500574294039,13.338000000000003
61465,1691461784114082,12.0935
30283,1691499762325966,1.6744999999999999
30283,1691486570746845,2.2655
42468,1691475198458166,2.076
56027,1691491475429952,1.071
25630,1691517330189747,1.071
48478,1691536927335086,0.792
21967,1691515924155724,0.9180000000000001
44128,1691469914049458,0.792
56133,1691506408038387,1.4410000000000003
62366,1691498421286819,1.701
62107,1691535766227184,1.4489999999999998
54338,1691523902920154,4.191000000000001
50292,1691498855524169,4.1125
50961,1691465015121098,3.915
16717,1691516650428705,4.191000000000001
54327,1691489925004253,2.755
20198,1691492980642425,3.6195
51334,1691534202846379,3.6195
35027,1691457058569759,2.533
39667,1691522736225683,4.572
9208,1691462749127194,3.7834999999999996
18691,1691529779056349,10.028
11536,1691525337500879,31.4895
57210,1691454885295197,37.4875
40040,1691513338892911,52.48950000000001
61465,1691458081879659,79.65
61465,1691463542728698,76.464
25006,1691464215549423,124.9875
56133,1691506457450773,1.6744999999999999
36458,1691494614873483,3.129
36458,1691494639809929,5.0
36458,1691494583167119,3.4
6671,1691530619961492,5.704
52297,1691522154355931,5.4
52297,1691502446494286,1.0605
7872,1691489497055683,5.1435
52297,1691522253964439,3.576
59994,1691463447918245,6.8715
58542,1691531569857301,5.2955000000000005
57222,1691521478135565,7.2485
62517,1691521861764432,9.155999999999999
40735,1691468675439854,6.984
61299,1691462053431940,8.393
54338,1691501955544834,13.3665
11762,1691537394461938,11.198
11762,1691539104167385,9.671
19520,1691517903884929,13.3665
49139,1691502908317580,5.406
60922,1691510176854501,5.8534999999999995
53248,1691505551704906,6.042
17766,1691523867828730,10.689
17766,1691488792112694,10.689
57612,1691522413200171,6.108
32933,1691508956471935,10.879
39534,1691538707008512,8.041
13509,1691485244127503,13.3665
34924,1691533611668212,8.7375
19520,1691467973734023,26.754
19520,1691467996263244,21.658
53322,1691488280271020,22.597499999999997
61465,1691454644067691,21.658
63608,1691534938382064,13.743
61465,1691458634278284,10.689
24875,1691508732708533,7.6415
54079,1691536994275287,15.389000000000001
35940,1691476011091354,16.788
9972,1691462450515560,31.4895
53155,1691524138693393,75.9905
35193,1691471230201287,99.9875
56957,1691480750896177,91.98849999999999
11941,1691454594229105,67.99149999999999
4263,1691516245718221,75.9905
55620,1691459321904289,67.4865
30463,1690745687082168,14.102000000000002
29698,1690720808349413,10.290000000000001
32949,1690685662979100,13.8875
28191,1690678874453149,8.33
15904,1690681934488427,2.484
15904,1690681976435769,2.484
3751,1690755170838197,6.1285
17766,1690676006365580,3.2450000000000006
29404,1690705774752243,2.619
3751,1690755267087778,1.836
24689,1690712685559223,3.586
20423,1690757069597045,4.224
17766,1690676020433581,5.346
25006,1690734719389419,114.98849999999999
17766,1690675919622577,2.619
9208,1690714071424564,2.7750000000000004
9208,1690698883629921,5.7125
11762,1690757157402852,2.231
15815,1690708601968558,1.3970000000000002
36938,1690744695754100,0.8164999999999999
35027,1690754289458885,1.05
35027,1690730190041943,5.807499999999999
34603,1690741239078732,8.0745
16717,1690739387653116,12.179
7795,1690687306802429,11.725000000000001
17766,1690675702791778,10.605
9534,1690749221563074,16.025
16099,1690755768034240,6.5365
35102,1690687199250725,9.4365
17766,1690676058861582,7.543
25753,1690722734226857,18.787499999999998
18112,1690687770733286,10.4405
15904,1690750605352052,39.71000000000001
32913,1690636953408006,9.756499999999999
3077,1690661362682910,8.2915
32647,1690610007344746,10.802000000000001
32933,1690673008376063,7.5705
8730,1690620213465888,8.7295
32747,1690609424379277,2.7
17056,1690594323456988,7.931000000000001
7553,1690589745992514,6.1285
23181,1690640446476375,11.243999999999998
33122,1690622800604071,2.7944999999999998
17056,1690593983640275,2.2680000000000002
17056,1690593527122006,2.3760000000000003
12360,1690672039897476,2.7750000000000004
11762,1690670253520598,1.25
19520,1690634413511682,3.2725
4242,1690649343533178,4.235
15120,1690603729678213,11.712499999999999
30867,1690655476346550,9.8385
11762,1690591126301927,1.843
17766,1690664450660400,2.134
30787,1690601351684704,8.388
17766,1690664478284621,3.366
34653,1690668297297507,1.2
29698,1690618404308244,1.7550000000000001
14563,1690666945911799,0.95
19422,1690665785349311,0.8164999999999999
25753,1690640867183296,1.56
9122,1690631105287183,0.8164999999999999
33211,1690662011758679,1.4605
13789,1690664815677318,1.2065
23181,1690623407663181,30.668
33412,1690657396481536,9.24
29404,1690650783227061,6.635499999999999
11522,1690592549789422,8.175
17766,1690664576817495,4.356
30938,1690646183578295,17.3475
34139,1690654717440240,6.5375000000000005
16546,1690656594889322,15.419999999999998
34250,1690661489768676,7.689000000000001
24125,1690594645498851,8.388
17766,1690664529548375,6.347
11536,1690657704605248,11.5395
1003,1690668888763230,7.3395
21605,1690666645110880,50.9915
9617,1690621447881332,12.089
15904,1690593267971890,45.099999999999994
14920,1690656561167885,91.98849999999999
12045,1690645935596217,107.9865
30867,1690665896833372,90.19999999999999
11941,1690667925724281,91.98849999999999
19769,1690557437183866,4.62
25138,1690580073521688,1.3970000000000002
30463,1690566839826036,1.5875
22220,1690566653854365,1.7145000000000001
20423,1690580706905724,1.524
15168,1690564423362025,6.098999999999999
3739,1690544366720150,11.4885
24590,1690520789818513,9.6285
11762,1690576470308523,10.626
9208,1690538415548661,11.528000000000002
17766,1690539993240773,4.764
10692,1690531692654407,8.667
17766,1690540072086931,5.491
23232,1690574855456543,5.491
24722,1690531056131084,6.069000000000001
28111,1690515475738617,9.4365
8782,1690581298246679,8.7375
30745,1690572635862230,8.388
23937,1690583213023707,7.3395
2077,1690535586084310,1.4445000000000001
11762,1690575683345613,12.143999999999998
16717,1690561201830121,15.419999999999998
24722,1690574580025324,7.9815000000000005
2835,1690526978709305,11.245500000000002
21799,1690518599192802,41.561
28607,1690519563328814,83.98949999999999
27004,1690567552014260,10.9225
18397,1690531588514423,12.143999999999998
30867,1690576766370485,12.6765
17766,1690507521630307,2.328
11762,1690510181432031,9.54
23937,1690584312670786,119.98799999999999
9208,1690538340109306,2.7750000000000004
2366,1690567638411838,2.09
2366,1690567796687129,1.87
24722,1690573519385928,2.052
24722,1690571369512881,2.7
15120,1690530539295036,2.2680000000000002
27311,1690578425152483,40.4865
21799,1690544367075375,5.3025
12758,1690542279886586,34.488499999999995
11619,1690511095481733,57.488499999999995
51278,1692624295738526,2.8405
100057,1692627425628257,2.553
58729,1692601493254297,2.525
98544,1692630649859586,3.0875000000000004
103585,1692618765116459,2.8405
104124,1692662083320923,3.3345000000000007
86528,1692620731469318,2.2220000000000004
20135,1692626915608578,2.553
93115,1692650453701617,2.2769999999999997
44063,1692645498323310,4.692
58249,1692642609418351,4.4965
13509,1692661498005290,5.0715
4837,1692659065045497,8.331499999999998
17045,1692640909654895,12.029
11762,1692656285210258,5.05
78019,1692648425445716,5.3445
33405,1692609110907146,4.242
64993,1692644908314047,6.263999999999999
91724,1692617919259453,5.05
59610,1692649816257615,4.326499999999999
57444,1692616049203837,8.024
30517,1692633060380507,9.558000000000002
78019,1692637343113358,9.937000000000001
55994,1692580262877948,9.1875
54338,1692630580938298,12.426
99158,1692653700703621,9.785
48486,1692634242655294,8.126
88835,1692585602037314,13.487499999999999
53322,1692655631320882,9.785
98598,1692627916340794,14.388000000000002
101131,1692584021332173,11.132
52698,1692625190401028,14.388000000000002
11762,1692578375473524,1.881
50021,1692592342168235,3.087
79077,1692620609782138,2.839
63107,1692603708646935,4.8875
19422,1692584378014964,3.381
75341,1692614235213901,5.2785
74889,1692633659794550,3.381
11762,1692579711710773,4.646
79618,1692598443751827,4.404
11762,1692582119585488,6.952500000000001
9713,1692626845162948,10.584
102041,1692635827833442,4.998
104542,1692625229006607,8.8125
40054,1692601744147421,9.8
89151,1692586019823723,5.585999999999999
79005,1692654349362554,9.408
48225,1692582716232464,6.876
69839,1692658513049686,6.6405
32450,1692643552443780,5.9415000000000004
101825,1692650803303722,9.9225
80930,1692613538283473,2.424
39534,1692621408689832,7.056
39534,1692621386621730,7.35
58729,1692600566720501,5.929
101825,1692576580064602,6.952500000000001
50021,1692593931202585,10.994
16502,1692581502406743,11.472
46939,1692641616806452,11.118
33469,1692615561653947,11.637999999999998
100124,1692610052759961,11.132
100124,1692612208269298,8.601999999999999
74251,1692661663123217,11.472
62014,1692586355801929,8.601999999999999
70593,1692578650742838,12.649999999999999
101825,1692579603303097,11.950000000000001
58770,1692645466615235,11.118
4837,1692610641526941,11.637999999999998
98051,1692601407219227,14.388000000000002
57444,1692616074364525,12.617
68457,1692610953022603,12.143999999999998
72556,1692655752383906,15.041999999999998
79618,1692609784878492,10.038
97720,1692649694118691,11.118
97720,1692650961365962,14.388000000000002
57155,1692642795919826,11.132
57155,1692616004226581,12.143999999999998
99666,1692616748631626,11.472
99666,1692619105615110,10.516000000000002
86528,1692620637909291,12.143999999999998
22220,1692654200197989,15.696
91724,1692589673084474,9.613999999999999
41183,1692635605230455,14.388000000000002
27373,1692653626606011,17.479999999999997
37959,1692588977945889,67.99149999999999
88303,1692587006682281,83.98949999999999
4263,1692622128331823,83.98949999999999
75341,1692614204287257,16.35
103434,1692622350481885,15.696
101825,1692579814125257,11.950000000000001
97720,1692649630332902,17.658
69553,1692632763903835,10.038
32468,1692655285340421,124.9875
16502,1692582542339280,2.64
16502,1692582750061071,2.09
50961,1692635988194268,2.64
50961,1692636079425377,2.75
50961,1692636059958795,1.87
50961,1692636025054418,1.87
57612,1692654183916329,2.64
66137,1692639804636659,2.079
100057,1692631075654916,2.109
100057,1692627077755172,2.4420000000000006
100057,1692625149703028,2.664
100057,1692630866457727,2.109
100057,1692624943914885,2.9970000000000003
100057,1692626993778437,2.553
12482,1692608072408723,2.323
12482,1692607462447214,2.7270000000000003
12482,1692608974905570,2.323
12482,1692608715188827,2.525
12482,1692617666577938,2.2220000000000004
12482,1692608143363163,2.121
4837,1692658936222842,2.424
4837,1692610399760569,2.121
48486,1692629677380815,2.9700000000000006
48486,1692627239810680,2.53
48486,1692633336876175,2.75
48486,1692628828394792,2.53
48486,1692628258247248,2.4200000000000004
48486,1692628211094561,2.4200000000000004
48486,1692628595160999,1.87
55994,1692580285960685,2.53
57155,1692644904563134,2.525
57155,1692616519115654,2.121
32758,1692586967338126,2.75
54550,1692603419762693,2.121
54550,1692602718827777,1.7169999999999999
38948,1692602599218284,2.6334999999999997
38948,1692601810887366,2.7479999999999998
2286,1692610106799918,40.4865
79449,1692641735147945,37.4875
79449,1692590164001246,25.4915
79449,1692583021069065,40.4865
77427,1692627307758230,37.4875
56185,1692628210997667,35.988
105038,1692586408224930,34.488499999999995
101825,1692584717653213,10.038
79720,1692652420921831,15.041999999999998
96181,1692653071061551,13.041
30148,1692623863245911,0.9570000000000001
56032,1692618890078593,4.326499999999999
100787,1692626011916329,5.1205
8730,1692636730440607,9.8
54338,1692630272679891,14.388000000000002
58467,1692648364638156,17.658
103935,1692652788158861,18.8865
21807,1692592540261586,17.2385
74567,1692648724869045,12.7415
53322,1692655001614260,13.132499999999999
37245,1692624519237581,25.4915
55088,1692579135943915,42.4915
79449,1692660547467302,67.4865
68300,1691908774061710,2.7944999999999998
22647,1691895178839346,2.7645
76492,1691886121827660,1.5875
66707,1691887039993950,1.5875
42237,1691939677429475,1.5120000000000002
33405,1691939734995688,2.178
42237,1691939642386758,2.5875
30463,1691952369116166,5.197500000000001
39184,1691936632077653,4.8125
17766,1691885182225949,3.278
51334,1691913369802201,4.427499999999999
23181,1691924513709878,3.6375
17766,1691885207135773,4.2
17766,1691885256390430,6.413
16144,1691936569448688,5.9415000000000004
17766,1691885279971774,9.342
17766,1691885300338573,9.222999999999999
70046,1691956006709705,13.878
70014,1691944297639860,13.878
75242,1691892721777236,9.912999999999998
72396,1691942234929554,8.0495
53322,1691886341602300,8.67
5353,1691932465963850,2.8135
5353,1691909645319151,5.568
17045,1691937437841029,5.643000000000001
18691,1691909401951716,4.375
76285,1691964936667728,10.4085
27585,1691906939250568,7.293
57155,1691912763076321,8.2875
23421,1691942294189507,6.5535
78161,1691958023368369,6.9190000000000005
15168,1691949844948642,10.4085
57660,1691952000267634,8.038499999999999
76308,1691955092325517,7.062
75306,1691932540685469,8.4915
74251,1691944964280259,4.335
79064,1691963096768013,6.604500000000001
54338,1691931885436890,13.4925
158,1691913240251043,12.5265
16717,1691953600665202,14.777499999999998
16717,1691955291113265,17.3475
74251,1691953463220678,9.9435
15271,1691911103146548,13.4925
39534,1691889096962862,11.8375
58141,1691896031146400,9.69
65053,1691970155966833,9.588
48900,1691956263079346,31.3375
58141,1691933097406254,24.6125
58141,1691937473966235,22.6435
19860,1691956223814814,99.9875
2366,1691941609467382,13.716
9931,1691946983254113,114.98849999999999
32468,1691914187459142,109.989
77719,1691931688946195,2.178
77719,1691934390511287,2.475
77719,1691934528677831,2.2769999999999997
77719,1691930296574783,2.475
75948,1691969731743848,1.7424999999999997
75948,1691950427784714,1.9474999999999998
54550,1691928390907618,1.881
30975,1691954664024548,37.4875
13442,1691946068498985,40.4865
73876,1691951546006625,34.488499999999995
828,1691935252441580,13.4925
16717,1691961467882274,12.2075
22647,1691894224943887,9.9435
58141,1691970627348090,9.69
20423,1691906660965971,8.866499999999998
14256,1691887503691083,8.388
38558,1691926146503349,21.901000000000003
58141,1691969995818302,20.674500000000002
59493,1691909318785873,17.988
57406,1691943500940575,37.4875
21997,1691921827612511,40.4865
45431,1691923503997502,91.98849999999999
9823,1691952930942466,67.4865
58268,1691348597593454,2.2424999999999997
55994,1691364749084449,2.4955
55338,1691343622939973,2.2785
58141,1691361095174347,2.145
48486,1691357243613087,2.7455
17766,1691359360915245,3.2670000000000003
17766,1691359383900246,5.577000000000001
17766,1691359251216241,6.369000000000001
54440,1691354219295390,8.337499999999999
30938,1691350150457799,15.8375
16717,1691356236746082,13.937000000000001
12482,1691311430118912,11.723999999999998
17766,1691351006969111,11.6725
53732,1691297617998825,0.612
52649,1691280997875689,1.071
19520,1691284263809553,3.2215
19520,1691284301695719,6.071999999999999
19520,1691284332439744,6.0135
40786,1691298374294214,8.038499999999999
44867,1691334982178720,5.9415000000000004
58503,1691354932723100,2.0485
54303,1691343414844944,7.1610000000000005
51205,1691341644728894,10.26
33523,1691334141446274,7.22
54983,1691315911357992,6.8355
37370,1691294339459448,8.038499999999999
54338,1691352204958309,12.156
39667,1691355739337787,9.6235
36687,1691364462345047,10.3385
19520,1691284208971948,5.313
17766,1691344009080414,4.378
17766,1691343962745173,3.383
17766,1691344052915971,4.776
17766,1691344039275407,4.179
17766,1691343990856027,4.179
24722,1691292814994004,4.162999999999999
38851,1691308066891535,4.8069999999999995
9208,1691291287390968,5.2875000000000005
9208,1691290991757279,5.710500000000001
9208,1691291121601334,4.4415000000000004
54932,1691315848239997,6.510000000000001
11880,1691357895853686,6.0840000000000005
55053,1691349899698811,5.3805
11762,1691283170977425,10.6575
33700,1691322437074302,13.3035
158,1691354717689947,12.495000000000001
33852,1691336128495114,15.8375
7795,1691287098019095,11.775
54338,1691315403370974,13.937000000000001
51334,1691342075996470,14.5705
55070,1691284526603582,11.304
55338,1691351802388785,11.775
38851,1691343784769844,15.8375
38851,1691336729991307,15.8375
30938,1691319373417249,34.236000000000004
37262,1691280429445366,75.9905
10104,1691281628783361,91.98849999999999
4263,1691361812666033,83.98949999999999
4263,1691319405993844,75.9905
4263,1691354339258849,87.989
38452,1691349385074434,12.638499999999999
25164,1691360814270108,9.3415
21274,1691355850295863,12.638499999999999
53732,1691297540360664,11.775
36044,1691319594377030,10.2585
55338,1691351703232665,10.362
9931,1691316906696594,84.99149999999999
23937,1691282592761042,94.9905
25006,1691364274594961,124.9875
25006,1691305913215870,124.9875
50292,1691317947099413,2.2424999999999997
4837,1691293039127543,2.2424999999999997
48486,1691339715706417,2.9295
48486,1691357122385453,2.2785
48486,1691349275842125,1.8444999999999998
48486,1691345086419418,2.9295
48486,1691345191575047,2.4955
48486,1691345273588610,2.4955
30140,1691360209819131,2.7125
30140,1691360450013992,2.4955
42468,1691315684437355,1.6244999999999998
40040,1691356561592361,35.988
53316,1691283027622066,34.488499999999995
33700,1691325927134974,14.5705
39534,1691359865154509,3.0345000000000004
56115,1691293123343196,5.577000000000001
39889,1691329960182942,8.038499999999999
42295,1691342894237594,20.236500000000003
30461,1691282077360541,34.488499999999995
37959,1691329264645454,42.4915
78774,1692362616762913,2.5725000000000002
92344,1692396659095450,2.94
93758,1692390470820430,2.7375
54847,1692381054060686,2.8175
97177,1692375318962877,2.6950000000000003
66633,1692401560293598,3.6630000000000003
58753,1692360914414844,4.4505
50292,1692365653247116,6.6625
58268,1692399475915261,9.0045
158,1692386139696988,7.565
41312,1692361133366118,8.2365
60727,1692393034204093,1.088
92344,1692394601206074,1.536
18691,1692394077148743,0.731
91977,1692388312320381,4.787999999999999
18691,1692394051305819,4.698
58268,1692400462639061,4.5305
63107,1692396257870177,8.5455
43164,1692379788626118,6.0135
63005,1692392292098958,7.596
17045,1692374604798558,7.106000000000001
20198,1692384849785640,8.075
18691,1692393998407650,4.968500000000001
3892,1692388453535275,7.9125
158,1692385616941178,10.68
77001,1692400420860583,9.807
70014,1692369193624602,10.857000000000001
81130,1692320791410475,8.789
68457,1692327546664548,7.3694999999999995
83872,1692401859802379,12.408
22220,1692384343227691,8.789
17944,1692323511432478,8.395
48486,1692396425172871,11.4
53168,1692394340422454,11.5
88835,1692350721402224,13.3375
81306,1692367445228878,14.223
9208,1692324083175142,11.2035
17944,1692335955887284,2.0805
50021,1692327281523620,4.343500000000001
11762,1692317255552690,4.8545
39534,1692330876905186,6.898500000000001
57406,1692322628970603,5.9415000000000004
11762,1692366393268409,6.593
35626,1692320567529310,6.6405
56957,1692354522676722,8.388
48169,1692367138524328,8.388
15346,1692333115504351,5.9415000000000004
6088,1692366123130097,6.6405
17944,1692336011750612,6.935
17944,1692340646535862,9.855
34785,1692335505071602,6.132
70441,1692347008694069,9.0045
18762,1692377827901571,5.9415000000000004
25198,1692345740088513,8.038499999999999
75075,1692381917500019,8.388
20633,1692395777430747,5.9415000000000004
97263,1692377352165678,5.8765
19422,1692317713046888,9.025
81818,1692352503424169,14.869499999999999
15271,1692396111329284,17.4555
68457,1692327638258547,11.0
79618,1692395692656110,9.025
53322,1692361408509572,10.7415
58467,1692350968859888,10.990499999999999
16099,1692364452968379,10.990499999999999
54440,1692389815115077,12.825000000000001
54440,1692400274983597,11.4
54440,1692403068304377,9.025
54440,1692391451041190,11.875
83872,1692401970019390,12.283499999999998
82090,1692373198027541,17.4555
54440,1692390180334714,20.097
54440,1692400545212620,21.924
54440,1692392026277565,49.329
42156,1692396685576515,99.9875
79452,1692330430559488,87.989
4263,1692362019663941,67.99149999999999
4263,1692400212168810,91.98849999999999
63422,1692321318881662,13.576500000000001
5353,1692360351618657,18.913500000000003
58268,1692402247655988,11.0
7795,1692322378432231,10.450000000000001
43352,1692359936634571,16.1625
63784,1692381164607702,104.98949999999999
25006,1692336350994686,84.99149999999999
50961,1692395110100197,2.9565
50961,1692395195788010,2.2995
48486,1692320976953230,2.0805
48486,1692321500915713,2.9565
48486,1692319490638081,2.7375
48486,1692380499652425,2.0805
48486,1692381198612243,2.4090000000000003
48486,1692320030281313,2.9565
48486,1692383414888468,2.5185
48486,1692318782234034,2.2995
75948,1692386808033689,2.4034999999999997
66168,1692369473061688,1.8615
66168,1692367604060932,2.4090000000000003
66168,1692368393028210,2.9565
32758,1692368979303805,2.5185
32758,1692337888307363,2.0805
32758,1692337741362238,2.0805
54550,1692360099405865,2.2
54550,1692360653528928,1.7
54550,1692360502913846,1.7
86610,1692331899211681,2.7
59926,1692330857103616,2.8249999999999997
2286,1692396338273273,37.4875
79449,1692397303395508,34.488499999999995
70742,1692348910560649,28.490499999999997
13528,1692368108604559,37.4875
20633,1692395680296502,25.4915
48900,1692397685421143,10.446499999999999
48900,1692379360052523,13.519
81306,1692352117818215,16.1625
81306,1692352848981095,12.283499999999998
6671,1692399081850849,4.0635
30463,1692373086408744,9.312
68457,1692335634559024,7.337000000000001
53732,1692342838253579,8.075
33803,1692326961031268,20.236500000000003
55088,1692320297630357,17.988
8180,1692393208275605,20.236500000000003
9968,1692379003761674,62.98950000000001
45431,1692402292337871,59.988
79449,1692360639087083,54.989000000000004
75084,1691839481744274,3.2535000000000003
74799,1691816765204261,2.364
67049,1691843828094316,2.2655
75445,1691853937404390,3.0125
77078,1691883786002542,2.6510000000000002
59830,1691831834091240,10.6875
19003,1691838846586990,1.6744999999999999
18691,1691834452455118,1.9894999999999998
2366,1691849078807729,3.026
3892,1691865467926236,4.584
54338,1691854122773422,15.312
19520,1691848102102445,14.674
11762,1691882000093365,12.216
25753,1691826152180149,11.844
54983,1691846875189130,12.337499999999999
9208,1691805635204384,11.0565
41315,1691856870754777,9.18
57361,1691859208289293,5.3549999999999995
30071,1691857485752785,5.9415000000000004
9023,1691812304127585,8.038499999999999
35174,1691802711658500,7.3395
33700,1691822380835195,14.036000000000001
33700,1691821867032103,12.122
62014,1691813846161974,11.350499999999998
62014,1691804953290826,11.844
59830,1691831004659733,12.337499999999999
59830,1691829883711266,10.857
71977,1691837395133049,12.122
54440,1691879311985555,8.032499999999999
54440,1691871601156546,8.9775
54440,1691867455388443,10.867499999999998
54440,1691870384294955,10.867499999999998
42989,1691850523763744,14.036000000000001
41183,1691835633357140,14.674
58141,1691810505245461,22.586
58141,1691802507755802,20.622
37262,1691880528963900,107.9865
68920,1691873167053568,87.989
58141,1691802952631364,15.45
74285,1691812084946690,8.9775
58141,1691810487047901,12.725
13308,1691803079332494,84.99149999999999
45431,1691868808270473,109.989
32468,1691806791820801,114.98849999999999
12482,1691872090807112,2.0685000000000002
54550,1691822270446771,2.4625
57478,1691834304879126,2.0685000000000002
32457,1691829913730561,32.989000000000004
31103,1691863082972720,35.988
74285,1691815189244571,11.8125
54440,1691882668254915,10.867499999999998
12294,1691855698594820,13.398
57361,1691878540017899,6.864000000000001
61962,1691882718462449,7.689000000000001
41312,1691821501802354,9.5115
51782,1691878117633732,40.4865
9972,1691812088881181,47.4905
25006,1691868568809742,104.98949999999999
79077,1692188043969095,2.64
85731,1692147495360467,3.3075000000000006
58503,1692169715952463,2.318
74285,1692176293100675,8.030000000000001
48486,1692145909553178,9.855
17944,1692167850147023,3.6375
17944,1692144274319402,3.1025
17944,1692167818308949,5.365500000000001
158,1692202838341561,5.8055
63107,1692225715853522,10.476
19422,1692225189786844,7.3
75341,1692186170547657,8.148
75327,1692206922510341,8.325
11762,1692152495901871,4.9639999999999995
79618,1692167194984748,7.3
46846,1692224951616223,7.372
33405,1692226795544347,6.327
39534,1692154956099479,6.715999999999999
17944,1692144242138882,6.424
58141,1692217630767191,6.715999999999999
54338,1692182108058669,14.234
74889,1692146535399252,10.913499999999999
54440,1692153573389201,9.0155
17766,1692215740776154,2.4625
17766,1692215789309739,4.6114999999999995
16717,1692195220716608,6.137
51248,1692215678011940,6.963000000000001
17766,1692215721991138,4.8545
81306,1692211170391918,7.106000000000001
55329,1692217606218859,4.343500000000001
54440,1692226214088541,6.132000000000001
40786,1692217818395317,8.038499999999999
37848,1692229053453822,8.7375
17766,1692215836693990,7.628499999999999
